,index,y
915,2011-07-07,1563027.99611622
916,2011-07-08,1563027.99611622
917,2011-07-09,1563027.99611622
918,2011-07-10,1563027.99611622
919,2011-07-11,1563027.99611622
920,2011-07-12,1563027.99611622
921,2011-07-13,1563027.99611622
922,2011-07-14,1563027.99611622
923,2011-07-15,1563027.99611622
924,2011-07-16,1563027.99611622
925,2011-07-17,1563027.99611622
926,2011-07-18,1563027.99611622
927,2011-07-19,1563027.99611622
928,2011-07-20,1563027.99611622
929,2011-07-21,1563027.99611622
930,2011-07-22,1690895.80305239
931,2011-07-23,1690895.80305239
932,2011-07-24,1690895.80305239
933,2011-07-25,1690895.80305239
934,2011-07-26,1690895.80305239
935,2011-07-27,1690895.80305239
936,2011-07-28,1690895.80305239
937,2011-07-29,1690895.80305239
938,2011-07-30,1690895.80305239
939,2011-07-31,1690895.80305239
940,2011-08-01,1690895.80305239
941,2011-08-02,1690895.80305239
942,2011-08-03,1888786.70535305
943,2011-08-04,1888786.70535305
944,2011-08-05,1888786.70535305
945,2011-08-06,1888786.70535305
946,2011-08-07,1888786.70535305
947,2011-08-08,1888786.70535305
948,2011-08-09,1888786.70535305
949,2011-08-10,1888786.70535305
950,2011-08-11,1888786.70535305
951,2011-08-12,1888786.70535305
952,2011-08-13,1888786.70535305
953,2011-08-14,1888786.70535305
954,2011-08-15,1888786.70535305
955,2011-08-16,1888786.70535305
956,2011-08-17,1888786.70535305
957,2011-08-18,1805700.83619367
958,2011-08-19,1805700.83619367
959,2011-08-20,1805700.83619367
960,2011-08-21,1805700.83619367
961,2011-08-22,1805700.83619367
962,2011-08-23,1805700.83619367
963,2011-08-24,1805700.83619367
964,2011-08-25,1805700.83619367
965,2011-08-26,1805700.83619367
966,2011-08-27,1805700.83619367
967,2011-08-28,1805700.83619367
968,2011-08-29,1805700.83619367
969,2011-08-30,1805700.83619367
970,2011-08-31,1805700.83619367
971,2011-09-01,1805700.83619367
972,2011-09-02,1777774.48200146
973,2011-09-03,1777774.48200146
974,2011-09-04,1777774.48200146
975,2011-09-05,1777774.48200146
976,2011-09-06,1777774.48200146
977,2011-09-07,1777774.48200146
978,2011-09-08,1777774.48200146
979,2011-09-09,1777774.48200146
980,2011-09-10,1777774.48200146
981,2011-09-11,1777774.48200146
982,2011-09-12,1777774.48200146
983,2011-09-13,1777774.48200146
984,2011-09-14,1755425.3203287
985,2011-09-15,1755425.3203287
986,2011-09-16,1755425.3203287
987,2011-09-17,1755425.3203287
988,2011-09-18,1755425.3203287
989,2011-09-19,1755425.3203287
990,2011-09-20,1755425.3203287
991,2011-09-21,1755425.3203287
992,2011-09-22,1755425.3203287
993,2011-09-23,1755425.3203287
994,2011-09-24,1755425.3203287
995,2011-09-25,1755425.3203287
996,2011-09-26,1755425.3203287
997,2011-09-27,1755425.3203287
998,2011-09-28,1755425.3203287
999,2011-09-29,1689334.4045971
1000,2011-09-30,1689334.4045971
1001,2011-10-01,1689334.4045971
1002,2011-10-02,1689334.4045971
1003,2011-10-03,1689334.4045971
1004,2011-10-04,1689334.4045971
1005,2011-10-05,1689334.4045971
1006,2011-10-06,1689334.4045971
1007,2011-10-07,1689334.4045971
1008,2011-10-08,1689334.4045971
1009,2011-10-09,1689334.4045971
1010,2011-10-10,1689334.4045971
1011,2011-10-11,1689334.4045971
1012,2011-10-12,1689334.4045971
1013,2011-10-13,1689334.4045971
1014,2011-10-14,1689334.4045971
1015,2011-10-15,1689334.4045971
1016,2011-10-16,1689334.4045971
1017,2011-10-17,1468195.42722083
1018,2011-10-18,1468195.42722083
1019,2011-10-19,1468195.42722083
1020,2011-10-20,1468195.42722083
1021,2011-10-21,1468195.42722083
1022,2011-10-22,1468195.42722083
1023,2011-10-23,1468195.42722083
1024,2011-10-24,1468195.42722083
1025,2011-10-25,1468195.42722083
1026,2011-10-26,1468195.42722083
1027,2011-10-27,1468195.42722083
1028,2011-10-28,1468195.42722083
1029,2011-10-29,1468195.42722083
1030,2011-10-30,1468195.42722083
1031,2011-10-31,1468195.42722083
1032,2011-11-01,1203461.92637997
1033,2011-11-02,1203461.92637997
1034,2011-11-03,1203461.92637997
1035,2011-11-04,1203461.92637997
1036,2011-11-05,1203461.92637997
1037,2011-11-06,1203461.92637997
1038,2011-11-07,1203461.92637997
1039,2011-11-08,1203461.92637997
1040,2011-11-09,1203461.92637997
1041,2011-11-10,1203461.92637997
1042,2011-11-11,1203461.92637997
1043,2011-11-12,1203461.92637997
1044,2011-11-13,1203461.92637997
1045,2011-11-14,1203461.92637997
1046,2011-11-15,1203461.92637997
1047,2011-11-16,1192497.75008948
1048,2011-11-17,1192497.75008948
1049,2011-11-18,1192497.75008948
1050,2011-11-19,1192497.75008948
1051,2011-11-20,1192497.75008948
1052,2011-11-21,1192497.75008948
1053,2011-11-22,1192497.75008948
1054,2011-11-23,1192497.75008948
1055,2011-11-24,1192497.75008948
1056,2011-11-25,1192497.75008948
1057,2011-11-26,1192497.75008948
1058,2011-11-27,1192497.75008948
1059,2011-11-28,1192497.75008948
1060,2011-11-29,1192497.75008948
1061,2011-11-30,1192497.75008948
1062,2011-12-01,1090715.68005127
1063,2011-12-02,1090715.68005127
1064,2011-12-03,1090715.68005127
1065,2011-12-04,1090715.68005127
1066,2011-12-05,1090715.68005127
1067,2011-12-06,1090715.68005127
1068,2011-12-07,1090715.68005127
1069,2011-12-08,1090715.68005127
1070,2011-12-09,1090715.68005127
1071,2011-12-10,1090715.68005127
1072,2011-12-11,1090715.68005127
1073,2011-12-12,1090715.68005127
1074,2011-12-13,1155038.33396364
1075,2011-12-14,1155038.33396364
1076,2011-12-15,1155038.33396364
1077,2011-12-16,1155038.33396364
1078,2011-12-17,1155038.33396364
1079,2011-12-18,1155038.33396364
1080,2011-12-19,1155038.33396364
1081,2011-12-20,1155038.33396364
1082,2011-12-21,1155038.33396364
1083,2011-12-22,1155038.33396364
1084,2011-12-23,1155038.33396364
1085,2011-12-24,1155038.33396364
1086,2011-12-25,1155038.33396364
1087,2011-12-26,1155038.33396364
1088,2011-12-27,1155038.33396364
1089,2011-12-28,1159929.49722438
1090,2011-12-29,1159929.49722438
1091,2011-12-30,1159929.49722438
1092,2011-12-31,1159929.49722438
1093,2012-01-01,1159929.49722438
1094,2012-01-02,1159929.49722438
1095,2012-01-03,1159929.49722438
1096,2012-01-04,1159929.49722438
1097,2012-01-05,1159929.49722438
1098,2012-01-06,1159929.49722438
1099,2012-01-07,1159929.49722438
1100,2012-01-08,1159929.49722438
1101,2012-01-09,1250757.73927466
1102,2012-01-10,1250757.73927466
1103,2012-01-11,1250757.73927466
1104,2012-01-12,1250757.73927466
1105,2012-01-13,1250757.73927466
1106,2012-01-14,1250757.73927466
1107,2012-01-15,1250757.73927466
1108,2012-01-16,1250757.73927466
1109,2012-01-17,1250757.73927466
1110,2012-01-18,1250757.73927466
1111,2012-01-19,1250757.73927466
1112,2012-01-20,1250757.73927466
1113,2012-01-21,1250757.73927466
1114,2012-01-22,1250757.73927466
1115,2012-01-23,1250757.73927466
1116,2012-01-24,1307728.36060407
1117,2012-01-25,1307728.36060407
1118,2012-01-26,1307728.36060407
1119,2012-01-27,1307728.36060407
1120,2012-01-28,1307728.36060407
1121,2012-01-29,1307728.36060407
1122,2012-01-30,1307728.36060407
1123,2012-01-31,1307728.36060407
1124,2012-02-01,1307728.36060407
1125,2012-02-02,1307728.36060407
1126,2012-02-03,1307728.36060407
1127,2012-02-04,1307728.36060407
1128,2012-02-05,1379647.43921429
1129,2012-02-06,1379647.43921429
1130,2012-02-07,1379647.43921429
1131,2012-02-08,1379647.43921429
1132,2012-02-09,1379647.43921429
1133,2012-02-10,1379647.43921429
1134,2012-02-11,1379647.43921429
1135,2012-02-12,1379647.43921429
1136,2012-02-13,1379647.43921429
1137,2012-02-14,1379647.43921429
1138,2012-02-15,1379647.43921429
1139,2012-02-16,1379647.43921429
1140,2012-02-17,1379647.43921429
1141,2012-02-18,1379647.43921429
1142,2012-02-19,1379647.43921429
1143,2012-02-20,1376302.26788638
1144,2012-02-21,1376302.26788638
1145,2012-02-22,1376302.26788638
1146,2012-02-23,1376302.26788638
1147,2012-02-24,1376302.26788638
1148,2012-02-25,1376302.26788638
1149,2012-02-26,1376302.26788638
1150,2012-02-27,1376302.26788638
1151,2012-02-28,1376302.26788638
1152,2012-02-29,1376302.26788638
1153,2012-03-01,1376302.26788638
1154,2012-03-02,1376302.26788638
1155,2012-03-03,1496978.59502557
1156,2012-03-04,1496978.59502557
1157,2012-03-05,1496978.59502557
1158,2012-03-06,1496978.59502557
1159,2012-03-07,1496978.59502557
1160,2012-03-08,1496978.59502557
1161,2012-03-09,1496978.59502557
1162,2012-03-10,1496978.59502557
1163,2012-03-11,1496978.59502557
1164,2012-03-12,1496978.59502557
1165,2012-03-13,1496978.59502557
1166,2012-03-14,1496978.59502557
1167,2012-03-15,1496978.59502557
1168,2012-03-16,1496978.59502557
1169,2012-03-17,1496978.59502557
1170,2012-03-18,1498294.36281651
1171,2012-03-19,1498294.36281651
1172,2012-03-20,1498294.36281651
1173,2012-03-21,1498294.36281651
1174,2012-03-22,1498294.36281651
1175,2012-03-23,1498294.36281651
1176,2012-03-24,1498294.36281651
1177,2012-03-25,1498294.36281651
1178,2012-03-26,1498294.36281651
1179,2012-03-27,1498294.36281651
1180,2012-03-28,1498294.36281651
1181,2012-03-29,1498294.36281651
1182,2012-03-30,1626553.48132894
1183,2012-03-31,1626553.48132894
1184,2012-04-01,1626553.48132894
1185,2012-04-02,1626553.48132894
1186,2012-04-03,1626553.48132894
1187,2012-04-04,1626553.48132894
1188,2012-04-05,1626553.48132894
1189,2012-04-06,1626553.48132894
1190,2012-04-07,1626553.48132894
1191,2012-04-08,1626553.48132894
1192,2012-04-09,1626553.48132894
1193,2012-04-10,1626553.48132894
1194,2012-04-11,1626553.48132894
1195,2012-04-12,1626553.48132894
1196,2012-04-13,1626553.48132894
1197,2012-04-14,1577913.48567673
1198,2012-04-15,1577913.48567673
1199,2012-04-16,1577913.48567673
1200,2012-04-17,1577913.48567673
1201,2012-04-18,1577913.48567673
1202,2012-04-19,1577913.48567673
1203,2012-04-20,1577913.48567673
1204,2012-04-21,1577913.48567673
1205,2012-04-22,1577913.48567673
1206,2012-04-23,1577913.48567673
1207,2012-04-24,1577913.48567673
1208,2012-04-25,1577913.48567673
1209,2012-04-26,1577913.48567673
1210,2012-04-27,1577913.48567673
1211,2012-04-28,1577913.48567673
1212,2012-04-29,1508589.67206029
1213,2012-04-30,1508589.67206029
1214,2012-05-01,1508589.67206029
1215,2012-05-02,1508589.67206029
1216,2012-05-03,1508589.67206029
1217,2012-05-04,1508589.67206029
1218,2012-05-05,1508589.67206029
1219,2012-05-06,1508589.67206029
1220,2012-05-07,1508589.67206029
1221,2012-05-08,1508589.67206029
1222,2012-05-09,1508589.67206029
1223,2012-05-10,1508589.67206029
1224,2012-05-11,1733207.51384839
1225,2012-05-12,1733207.51384839
1226,2012-05-13,1733207.51384839
1227,2012-05-14,1733207.51384839
1228,2012-05-15,1733207.51384839
1229,2012-05-16,1733207.51384839
1230,2012-05-17,1733207.51384839
1231,2012-05-18,1733207.51384839
1232,2012-05-19,1733207.51384839
1233,2012-05-20,1733207.51384839
1234,2012-05-21,1733207.51384839
1235,2012-05-22,1733207.51384839
1236,2012-05-23,1733207.51384839
1237,2012-05-24,1733207.51384839
1238,2012-05-25,1733207.51384839
1239,2012-05-26,1591074.96184731
1240,2012-05-27,1591074.96184731
1241,2012-05-28,1591074.96184731
1242,2012-05-29,1591074.96184731
1243,2012-05-30,1591074.96184731
1244,2012-05-31,1591074.96184731
1245,2012-06-01,1591074.96184731
1246,2012-06-02,1591074.96184731
1247,2012-06-03,1591074.96184731
1248,2012-06-04,1591074.96184731
1249,2012-06-05,1591074.96184731
1250,2012-06-06,1591074.96184731
1251,2012-06-07,1591074.96184731
1252,2012-06-08,1591074.96184731
1253,2012-06-09,1591074.96184731
1254,2012-06-10,1583177.84744401
1255,2012-06-11,1583177.84744401
1256,2012-06-12,1583177.84744401
1257,2012-06-13,1583177.84744401
1258,2012-06-14,1583177.84744401
1259,2012-06-15,1583177.84744401
1260,2012-06-16,1583177.84744401
1261,2012-06-17,1583177.84744401
1262,2012-06-18,1583177.84744401
1263,2012-06-19,1583177.84744401
1264,2012-06-20,1583177.84744401
1265,2012-06-21,1583177.84744401
1266,2012-06-22,1726566.55919348
1267,2012-06-23,1726566.55919348
1268,2012-06-24,1726566.55919348
1269,2012-06-25,1726566.55919348
1270,2012-06-26,1726566.55919348
1271,2012-06-27,1726566.55919348
1272,2012-06-28,1726566.55919348
1273,2012-06-29,1726566.55919348
1274,2012-06-30,1726566.55919348
1275,2012-07-01,1726566.55919348
1276,2012-07-02,1726566.55919348
1277,2012-07-03,1726566.55919348
1278,2012-07-04,1751454.53534068
1279,2012-07-05,1751454.53534068
1280,2012-07-06,1751454.53534068
1281,2012-07-07,1751454.53534068
1282,2012-07-08,1751454.53534068
1283,2012-07-09,1751454.53534068
1284,2012-07-10,1751454.53534068
1285,2012-07-11,1751454.53534068
1286,2012-07-12,1751454.53534068
1287,2012-07-13,1751454.53534068
1288,2012-07-14,1751454.53534068
1289,2012-07-15,1751454.53534068
1290,2012-07-16,1751454.53534068
1291,2012-07-17,1751454.53534068
1292,2012-07-18,1751454.53534068
1293,2012-07-19,1866391.30500321
1294,2012-07-20,1866391.30500321
1295,2012-07-21,1866391.30500321
1296,2012-07-22,1866391.30500321
1297,2012-07-23,1866391.30500321
1298,2012-07-24,1866391.30500321
1299,2012-07-25,1866391.30500321
1300,2012-07-26,1866391.30500321
1301,2012-07-27,1866391.30500321
1302,2012-07-28,1866391.30500321
1303,2012-07-29,1866391.30500321
1304,2012-07-30,1866391.30500321
1305,2012-07-31,2036671.08869332
1306,2012-08-01,2036671.08869332
1307,2012-08-02,2036671.08869332
1308,2012-08-03,2036671.08869332
1309,2012-08-04,2036671.08869332
1310,2012-08-05,2036671.08869332
1311,2012-08-06,2036671.08869332
1312,2012-08-07,2036671.08869332
1313,2012-08-08,2036671.08869332
1314,2012-08-09,2036671.08869332
1315,2012-08-10,2036671.08869332
1316,2012-08-11,2036671.08869332
1317,2012-08-12,2190865.97010286
1318,2012-08-13,2190865.97010286
1319,2012-08-14,2190865.97010286
1320,2012-08-15,2190865.97010286
1321,2012-08-16,2190865.97010286
1322,2012-08-17,2190865.97010286
1323,2012-08-18,2190865.97010286
1324,2012-08-19,2190865.97010286
1325,2012-08-20,2190865.97010286
1326,2012-08-21,2190865.97010286
1327,2012-08-22,2190865.97010286
1328,2012-08-23,2190865.97010286
1329,2012-08-24,2190865.97010286
1330,2012-08-25,2190865.97010286
1331,2012-08-26,2190865.97010286
1332,2012-08-27,2440642.60691596
1333,2012-08-28,2440642.60691596
1334,2012-08-29,2440642.60691596
1335,2012-08-30,2440642.60691596
1336,2012-08-31,2440642.60691596
1337,2012-09-01,2440642.60691596
1338,2012-09-02,2440642.60691596
1339,2012-09-03,2440642.60691596
1340,2012-09-04,2440642.60691596
1341,2012-09-05,2440642.60691596
1342,2012-09-06,2440642.60691596
1343,2012-09-07,2440642.60691596
1344,2012-09-08,2694047.95295501
1345,2012-09-09,2694047.95295501
1346,2012-09-10,2694047.95295501
1347,2012-09-11,2694047.95295501
1348,2012-09-12,2694047.95295501
1349,2012-09-13,2694047.95295501
1350,2012-09-14,2694047.95295501
1351,2012-09-15,2694047.95295501
1352,2012-09-16,2694047.95295501
1353,2012-09-17,2694047.95295501
1354,2012-09-18,2694047.95295501
1355,2012-09-19,2694047.95295501
1356,2012-09-20,2864140.50781097
1357,2012-09-21,2864140.50781097
1358,2012-09-22,2864140.50781097
1359,2012-09-23,2864140.50781097
1360,2012-09-24,2864140.50781097
1361,2012-09-25,2864140.50781097
1362,2012-09-26,2864140.50781097
1363,2012-09-27,2864140.50781097
1364,2012-09-28,2864140.50781097
1365,2012-09-29,2864140.50781097
1366,2012-09-30,2864140.50781097
1367,2012-10-01,2864140.50781097
1368,2012-10-02,2864140.50781097
1369,2012-10-03,2864140.50781097
1370,2012-10-04,2864140.50781097
1371,2012-10-05,3054627.52694864
1372,2012-10-06,3054627.52694864
1373,2012-10-07,3054627.52694864
1374,2012-10-08,3054627.52694864
1375,2012-10-09,3054627.52694864
1376,2012-10-10,3054627.52694864
1377,2012-10-11,3054627.52694864
1378,2012-10-12,3054627.52694864
1379,2012-10-13,3054627.52694864
1380,2012-10-14,3054627.52694864
1381,2012-10-15,3054627.52694864
1382,2012-10-16,3054627.52694864
1383,2012-10-17,3072321.73202076
1384,2012-10-18,3072321.73202076
1385,2012-10-19,3072321.73202076
1386,2012-10-20,3072321.73202076
1387,2012-10-21,3072321.73202076
1388,2012-10-22,3072321.73202076
1389,2012-10-23,3072321.73202076
1390,2012-10-24,3072321.73202076
1391,2012-10-25,3072321.73202076
1392,2012-10-26,3072321.73202076
1393,2012-10-27,3072321.73202076
1394,2012-10-28,3072321.73202076
1395,2012-10-29,3072321.73202076
1396,2012-10-30,3072321.73202076
1397,2012-10-31,3072321.73202076
1398,2012-11-01,3304356.39299034
1399,2012-11-02,3304356.39299034
1400,2012-11-03,3304356.39299034
1401,2012-11-04,3304356.39299034
1402,2012-11-05,3304356.39299034
1403,2012-11-06,3304356.39299034
1404,2012-11-07,3304356.39299034
1405,2012-11-08,3304356.39299034
1406,2012-11-09,3304356.39299034
1407,2012-11-10,3304356.39299034
1408,2012-11-11,3304356.39299034
1409,2012-11-12,3304356.39299034
1410,2012-11-13,3368767.14053294
1411,2012-11-14,3368767.14053294
1412,2012-11-15,3368767.14053294
1413,2012-11-16,3368767.14053294
1414,2012-11-17,3368767.14053294
1415,2012-11-18,3368767.14053294
1416,2012-11-19,3368767.14053294
1417,2012-11-20,3368767.14053294
1418,2012-11-21,3368767.14053294
1419,2012-11-22,3368767.14053294
1420,2012-11-23,3368767.14053294
1421,2012-11-24,3368767.14053294
1422,2012-11-25,3368767.14053294
1423,2012-11-26,3368767.14053294
1424,2012-11-27,3368767.14053294
1425,2012-11-28,3438908.96015914
1426,2012-11-29,3438908.96015914
1427,2012-11-30,3438908.96015914
1428,2012-12-01,3438908.96015914
1429,2012-12-02,3438908.96015914
1430,2012-12-03,3438908.96015914
1431,2012-12-04,3438908.96015914
1432,2012-12-05,3438908.96015914
1433,2012-12-06,3438908.96015914
1434,2012-12-07,3438908.96015914
1435,2012-12-08,3438908.96015914
1436,2012-12-09,3438908.96015914
1437,2012-12-10,3438908.96015914
1438,2012-12-11,3438908.96015914
1439,2012-12-12,3438908.96015914
1440,2012-12-13,3370181.79927784
1441,2012-12-14,3370181.79927784
1442,2012-12-15,3370181.79927784
1443,2012-12-16,3370181.79927784
1444,2012-12-17,3370181.79927784
1445,2012-12-18,3370181.79927784
1446,2012-12-19,3370181.79927784
1447,2012-12-20,3370181.79927784
1448,2012-12-21,3370181.79927784
1449,2012-12-22,3370181.79927784
1450,2012-12-23,3370181.79927784
1451,2012-12-24,3370181.79927784
1452,2012-12-25,3370181.79927784
1453,2012-12-26,3370181.79927784
1454,2012-12-27,3370181.79927784
1455,2012-12-28,2979636.61693807
1456,2012-12-29,2979636.61693807
1457,2012-12-30,2979636.61693807
1458,2012-12-31,2979636.61693807
1459,2013-01-01,2979636.61693807
1460,2013-01-02,2979636.61693807
1461,2013-01-03,2979636.61693807
1462,2013-01-04,2979636.61693807
1463,2013-01-05,2979636.61693807
1464,2013-01-06,2979636.61693807
1465,2013-01-07,2979636.61693807
1466,2013-01-08,2979636.61693807
1467,2013-01-09,3249549.58448721
1468,2013-01-10,3249549.58448721
1469,2013-01-11,3249549.58448721
1470,2013-01-12,3249549.58448721
1471,2013-01-13,3249549.58448721
1472,2013-01-14,3249549.58448721
1473,2013-01-15,3249549.58448721
1474,2013-01-16,3249549.58448721
1475,2013-01-17,3249549.58448721
1476,2013-01-18,3249549.58448721
1477,2013-01-19,3249549.58448721
1478,2013-01-20,3249549.58448721
1479,2013-01-21,3249549.58448721
1480,2013-01-22,3249549.58448721
1481,2013-01-23,3249549.58448721
1482,2013-01-24,3249549.58448721
1483,2013-01-25,3249549.58448721
1484,2013-01-26,3249549.58448721
1485,2013-01-27,2968775.33207507
1486,2013-01-28,2968775.33207507
1487,2013-01-29,2968775.33207507
1488,2013-01-30,2968775.33207507
1489,2013-01-31,2968775.33207507
1490,2013-02-01,2968775.33207507
1491,2013-02-02,2968775.33207507
1492,2013-02-03,2968775.33207507
1493,2013-02-04,2968775.33207507
1494,2013-02-05,3275464.58656562
1495,2013-02-06,3275464.58656562
1496,2013-02-07,3275464.58656562
1497,2013-02-08,3275464.58656562
1498,2013-02-09,3275464.58656562
1499,2013-02-10,3275464.58656562
1500,2013-02-11,3275464.58656562
1501,2013-02-12,3275464.58656562
1502,2013-02-13,3275464.58656562
1503,2013-02-14,3275464.58656562
1504,2013-02-15,3275464.58656562
1505,2013-02-16,3275464.58656562
1506,2013-02-17,3275464.58656562
1507,2013-02-18,3275464.58656562
1508,2013-02-19,3275464.58656562
1509,2013-02-20,3651011.63069321
1510,2013-02-21,3651011.63069321
1511,2013-02-22,3651011.63069321
1512,2013-02-23,3651011.63069321
1513,2013-02-24,3651011.63069321
1514,2013-02-25,3651011.63069321
1515,2013-02-26,3651011.63069321
1516,2013-02-27,3651011.63069321
1517,2013-02-28,3651011.63069321
1518,2013-03-01,4367876.0008422
1519,2013-03-02,4367876.0008422
1520,2013-03-03,4367876.0008422
1521,2013-03-04,4367876.0008422
1522,2013-03-05,4367876.0008422
1523,2013-03-06,4367876.0008422
1524,2013-03-07,4367876.0008422
1525,2013-03-08,4367876.0008422
1526,2013-03-09,4367876.0008422
1527,2013-03-10,4367876.0008422
1528,2013-03-11,4367876.0008422
1529,2013-03-12,4367876.0008422
1530,2013-03-13,4367876.0008422
1531,2013-03-14,4367876.0008422
1532,2013-03-15,4367876.0008422
1533,2013-03-16,4847647.15206561
1534,2013-03-17,4847647.15206561
1535,2013-03-18,4847647.15206561
1536,2013-03-19,4847647.15206561
1537,2013-03-20,4847647.15206561
1538,2013-03-21,4847647.15206561
1539,2013-03-22,4847647.15206561
1540,2013-03-23,4847647.15206561
1541,2013-03-24,4847647.15206561
1542,2013-03-25,6695826.28259625
1543,2013-03-26,6695826.28259625
1544,2013-03-27,6695826.28259625
1545,2013-03-28,6695826.28259625
1546,2013-03-29,6695826.28259625
1547,2013-03-30,6695826.28259625
1548,2013-03-31,6695826.28259625
1549,2013-04-01,6695826.28259625
1550,2013-04-02,6695826.28259625
1551,2013-04-03,6695826.28259625
1552,2013-04-04,6695826.28259625
1553,2013-04-05,6695826.28259625
1554,2013-04-06,7672999.92016414
1555,2013-04-07,7672999.92016414
1556,2013-04-08,7672999.92016414
1557,2013-04-09,7672999.92016414
1558,2013-04-10,7672999.92016414
1559,2013-04-11,7672999.92016414
1560,2013-04-12,7672999.92016414
1561,2013-04-13,7672999.92016414
1562,2013-04-14,7672999.92016414
1563,2013-04-15,7672999.92016414
1564,2013-04-16,7672999.92016414
1565,2013-04-17,7672999.92016414
1566,2013-04-18,8974296.01488785
1567,2013-04-19,8974296.01488785
1568,2013-04-20,8974296.01488785
1569,2013-04-21,8974296.01488785
1570,2013-04-22,8974296.01488785
1571,2013-04-23,8974296.01488785
1572,2013-04-24,8974296.01488785
1573,2013-04-25,8974296.01488785
1574,2013-04-26,8974296.01488785
1575,2013-04-27,8974296.01488785
1576,2013-04-28,8974296.01488785
1577,2013-04-29,8974296.01488785
1578,2013-04-30,10076292.8834187
1579,2013-05-01,10076292.8834187
1580,2013-05-02,10076292.8834187
1581,2013-05-03,10076292.8834187
1582,2013-05-04,10076292.8834187
1583,2013-05-05,10076292.8834187
1584,2013-05-06,10076292.8834187
1585,2013-05-07,10076292.8834187
1586,2013-05-08,10076292.8834187
1587,2013-05-09,10076292.8834187
1588,2013-05-10,10076292.8834187
1589,2013-05-11,10076292.8834187
1590,2013-05-12,10076292.8834187
1591,2013-05-13,10076292.8834187
1592,2013-05-14,10076292.8834187
1593,2013-05-15,11187257.4613608
1594,2013-05-16,11187257.4613608
1595,2013-05-17,11187257.4613608
1596,2013-05-18,11187257.4613608
1597,2013-05-19,11187257.4613608
1598,2013-05-20,11187257.4613608
1599,2013-05-21,11187257.4613608
1600,2013-05-22,11187257.4613608
1601,2013-05-23,11187257.4613608
1602,2013-05-24,11187257.4613608
1603,2013-05-25,11187257.4613608
1604,2013-05-26,11187257.4613608
1605,2013-05-27,12153411.7097758
1606,2013-05-28,12153411.7097758
1607,2013-05-29,12153411.7097758
1608,2013-05-30,12153411.7097758
1609,2013-05-31,12153411.7097758
1610,2013-06-01,12153411.7097758
1611,2013-06-02,12153411.7097758
1612,2013-06-03,12153411.7097758
1613,2013-06-04,12153411.7097758
1614,2013-06-05,15605632.6812859
1615,2013-06-06,15605632.6812859
1616,2013-06-07,15605632.6812859
1617,2013-06-08,15605632.6812859
1618,2013-06-09,15605632.6812859
1619,2013-06-10,15605632.6812859
1620,2013-06-11,15605632.6812859
1621,2013-06-12,15605632.6812859
1622,2013-06-13,15605632.6812859
1623,2013-06-14,15605632.6812859
1624,2013-06-15,15605632.6812859
1625,2013-06-16,15605632.6812859
1626,2013-06-17,19339258.2723867
1627,2013-06-18,19339258.2723867
1628,2013-06-19,19339258.2723867
1629,2013-06-20,19339258.2723867
1630,2013-06-21,19339258.2723867
1631,2013-06-22,19339258.2723867
1632,2013-06-23,19339258.2723867
1633,2013-06-24,19339258.2723867
1634,2013-06-25,19339258.2723867
1635,2013-06-26,19339258.2723867
1636,2013-06-27,19339258.2723867
1637,2013-06-28,19339258.2723867
1638,2013-06-29,21335329.113983
1639,2013-06-30,21335329.113983
1640,2013-07-01,21335329.113983
1641,2013-07-02,21335329.113983
1642,2013-07-03,21335329.113983
1643,2013-07-04,21335329.113983
1644,2013-07-05,21335329.113983
1645,2013-07-06,21335329.113983
1646,2013-07-07,21335329.113983
1647,2013-07-08,21335329.113983
1648,2013-07-09,21335329.113983
1649,2013-07-10,21335329.113983
1650,2013-07-11,26162875.6825699
1651,2013-07-12,26162875.6825699
1652,2013-07-13,26162875.6825699
1653,2013-07-14,26162875.6825699
1654,2013-07-15,26162875.6825699
1655,2013-07-16,26162875.6825699
1656,2013-07-17,26162875.6825699
1657,2013-07-18,26162875.6825699
1658,2013-07-19,26162875.6825699
1659,2013-07-20,26162875.6825699
1660,2013-07-21,26162875.6825699
1661,2013-07-22,26162875.6825699
1662,2013-07-23,31256960.7277689
1663,2013-07-24,31256960.7277689
1664,2013-07-25,31256960.7277689
1665,2013-07-26,31256960.7277689
1666,2013-07-27,31256960.7277689
1667,2013-07-28,31256960.7277689
1668,2013-07-29,31256960.7277689
1669,2013-07-30,31256960.7277689
1670,2013-07-31,31256960.7277689
1671,2013-08-01,31256960.7277689
1672,2013-08-02,31256960.7277689
1673,2013-08-03,31256960.7277689
1674,2013-08-04,37392766.1364746
1675,2013-08-05,37392766.1364746
1676,2013-08-06,37392766.1364746
1677,2013-08-07,37392766.1364746
1678,2013-08-08,37392766.1364746
1679,2013-08-09,37392766.1364746
1680,2013-08-10,37392766.1364746
1681,2013-08-11,37392766.1364746
1682,2013-08-12,37392766.1364746
1683,2013-08-13,50810339.0482765
1684,2013-08-14,50810339.0482765
1685,2013-08-15,50810339.0482765
1686,2013-08-16,50810339.0482765
1687,2013-08-17,50810339.0482765
1688,2013-08-18,50810339.0482765
1689,2013-08-19,50810339.0482765
1690,2013-08-20,50810339.0482765
1691,2013-08-21,50810339.0482765
1692,2013-08-22,50810339.0482765
1693,2013-08-23,50810339.0482765
1694,2013-08-24,50810339.0482765
1695,2013-08-25,65750060.1490848
1696,2013-08-26,65750060.1490848
